Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaZ_FDR
RAD59_donor_2	RAD18_recipient_2	CSPL	DMSO	0.243925846924988	-19.5691249577986	NEUTRAL	AGGRAVATING	19.8130508047236	3.06148352781159e-47
RAD59_donor_2	RAD55_recipient_1	CSPL	DMSO	-2.639764149415	-19.7347497585112	NEUTRAL	AGGRAVATING	17.0949856090962	7.8745251997999e-36
RAD59_donor_2	RAD5_recipient_1	CSPL	DMSO	-1.41818242918015	-22.5257481056214	NEUTRAL	AGGRAVATING	21.1075656764413	2.09811470320724e-53
RAD59_donor_2	RAD5_recipient_2	CSPL	DMSO	-3.48837212093652	-21.0079330156211	NEUTRAL	AGGRAVATING	17.5195608946846	1.4673665278912e-37
RAD61_donor_1	CLA4_recipient_1	CSPL	DMSO	-8.68233768200237	-2.86113217789739	AGGRAVATING	NEUTRAL	-5.82120550410498	0.00018480265920115
RAD61_donor_1	RAD51_recipient_1	CSPL	DMSO	-4.8570931518778	-0.611602261903983	AGGRAVATING	NEUTRAL	-4.24549088997382	0.0103633969307428
RAD61_donor_1	RAD52_recipient_1	CSPL	DMSO	-5.5666513060713	0.820823703847133	AGGRAVATING	NEUTRAL	-6.38747500991844	2.9411593058563e-05
RAD61_donor_1	SRS2_recipient_2	CSPL	DMSO	-16.5963591461427	-2.04653187122886	AGGRAVATING	NEUTRAL	-14.5498272749139	3.95905856329464e-25
RAD61_donor_1	CSM3_recipient_2	CSPL	DMSO	-2.95197801528249	-6.39124749784652	NEUTRAL	AGGRAVATING	3.43926948256403	0.0336294766310939
RTT101_donor_1	MAG1_recipient_1	CSPL	DMSO	0.515277321146061	-5.15410766405185	NEUTRAL	AGGRAVATING	5.66938498519792	0.000132339307587878
RTT101_donor_1	MMS1_recipient_1	CSPL	DMSO	5.16846280956524	10.1464014701152	NEUTRAL	ALLEVIATING	-4.97793866054992	0.00190537737668222
RTT101_donor_1	CLA4_recipient_1	CSPL	DMSO	-9.08617248139	-3.42277737148381	AGGRAVATING	NEUTRAL	-5.66339510990619	0.000259153738971769
RTT101_donor_1	RAD61_recipient_1	CSPL	DMSO	-10.5507995997087	-3.69988664161994	AGGRAVATING	NEUTRAL	-6.85091295808873	5.97326939053747e-06
RTT101_donor_1	CSM3_recipient_2	CSPL	DMSO	-6.89143035009751	-2.07387519022743	AGGRAVATING	NEUTRAL	-4.81755515987008	0.00272663288145218
RTT101_donor_2	MAG1_recipient_1	CSPL	DMSO	0.995867478256543	-5.63565725638417	NEUTRAL	AGGRAVATING	6.63152473464072	5.31290425038373e-06
RTT101_donor_2	MPH1_recipient_1	CSPL	DMSO	6.19000407972179	1.22761660906411	ALLEVIATING	NEUTRAL	4.96238747065768	0.000998511430304104
RTT101_donor_2	SGS1_recipient_1	CSPL	DMSO	-2.54655382125551	-14.3417170290462	NEUTRAL	AGGRAVATING	11.7951632077907	1.69467994413897e-17
RTT107_donor_1	MAG1_recipient_1	CSPL	DMSO	1.77454057369092	-5.52333975655276	NEUTRAL	AGGRAVATING	7.29788033024368	4.219628641748e-07
RTT107_donor_1	MMS4_recipient_1	CSPL	DMSO	-1.45872807790205	-13.700270979557	NEUTRAL	AGGRAVATING	12.241542901655	9.34594278560302e-19
RTT107_donor_1	RAD18_recipient_1	CSPL	DMSO	1.69683330097959	-5.74789172025493	NEUTRAL	AGGRAVATING	7.44472502123452	2.33012758166382e-07
RTT107_donor_1	RAD55_recipient_1	CSPL	DMSO	-4.79240990826376	0.968646211428875	AGGRAVATING	NEUTRAL	-5.76105611969264	0.000216421003157924
RTT107_donor_1	RAD5_recipient_1	CSPL	DMSO	1.44053900750725	-5.72755706803079	NEUTRAL	AGGRAVATING	7.16809607553804	7.04388961312428e-07
RTT107_donor_1	RAD5_recipient_2	CSPL	DMSO	-1.27898856122191	-6.58065545417502	NEUTRAL	AGGRAVATING	5.30166689295311	0.000394610183170182
RTT107_donor_2	MAG1_recipient_1	CSPL	DMSO	2.38912040521496	-4.87916949942158	NEUTRAL	AGGRAVATING	7.26828990463655	4.70746872841142e-07
RTT107_donor_2	MMS4_recipient_1	CSPL	DMSO	-0.694912438216682	-12.520136667051	NEUTRAL	AGGRAVATING	11.8252242288343	1.42330037605389e-17
RTT107_donor_2	MPH1_recipient_1	CSPL	DMSO	-5.54390132122075	-1.44483326399491	AGGRAVATING	NEUTRAL	-4.09906805722584	0.0138775018641824
RTT107_donor_2	RAD55_recipient_1	CSPL	DMSO	-8.42092129088136	0.263511852481168	AGGRAVATING	NEUTRAL	-8.68443314336253	2.81023543539933e-09
RTT107_donor_2	RAD5_recipient_1	CSPL	DMSO	-2.16343848091978	-8.39537935251551	NEUTRAL	AGGRAVATING	6.23194087159573	2.14842472746639e-05
RTT107_donor_2	RAD5_recipient_2	CSPL	DMSO	-4.10980313903667	-8.88276322477608	NEUTRAL	AGGRAVATING	4.77296008573942	0.00162343135230432
RTT107_donor_2	RTT101_recipient_1	CSPL	DMSO	-7.20909751066888	-3.57873341933852	AGGRAVATING	NEUTRAL	-3.63036409133036	0.0363657439646381
CLA4_donor_2	MMS1_recipient_1	CSPL	DMSO	-1.41115699359468	-7.67532647229188	NEUTRAL	AGGRAVATING	6.2641694786972	1.95634683080805e-05
CLA4_donor_2	RAD18_recipient_1	CSPL	DMSO	-3.63784539103904	-13.8834232008405	NEUTRAL	AGGRAVATING	10.2455778098015	2.22358300232569e-13
CLA4_donor_2	RAD18_recipient_2	CSPL	DMSO	-4.06878850697538	-23.2550582746325	NEUTRAL	AGGRAVATING	19.1862697676571	9.84902726944935e-45
CLA4_donor_2	RTT101_recipient_1	CSPL	DMSO	-12.0492103607206	-2.74658094457123	AGGRAVATING	NEUTRAL	-9.30262941614934	1.65928183659882e-10
CLA4_donor_2	CSM3_recipient_2	CSPL	DMSO	-10.1427796112345	-1.83453800300407	AGGRAVATING	NEUTRAL	-8.30824160823046	1.49093914906733e-08
SGS1_donor_1	MAG1_recipient_1	CSPL	DMSO	-7.34888380266916	-0.204701891316098	AGGRAVATING	NEUTRAL	-7.14418191135307	1.95593012028801e-06
SGS1_donor_1	RAD55_recipient_1	CSPL	DMSO	3.63056426434429	12.6042297219933	NEUTRAL	ALLEVIATING	-8.97366545764898	7.39164555218455e-10
SGS1_donor_1	RTT101_recipient_1	CSPL	DMSO	-1.04195248762956	-8.7023527003071	NEUTRAL	AGGRAVATING	7.66040021267754	9.40844968357849e-08
SGS1_donor_1	RTT101_recipient_2	CSPL	DMSO	3.28307057788833	-9.56635584019927	NEUTRAL	AGGRAVATING	12.8494264180876	1.42065521626802e-20
SGS1_donor_1	RTT107_recipient_1	CSPL	DMSO	-3.33340474744349	-14.25304618972	NEUTRAL	AGGRAVATING	10.9196414422765	4.21669132499859e-15
SGS1_donor_1	CSM3_recipient_2	CSPL	DMSO	-2.77402471110824	-8.40783107678478	NEUTRAL	AGGRAVATING	5.63380636567654	0.000147449568196927
SGS1_donor_2	MAG1_recipient_1	CSPL	DMSO	-6.07023308084963	0.887576334807115	AGGRAVATING	NEUTRAL	-6.95780941565675	4.0341950469631e-06
SGS1_donor_2	RAD52_recipient_1	CSPL	DMSO	4.49307320726005	10.1215823525185	NEUTRAL	ALLEVIATING	-5.62850914525842	0.000285394016478875
SGS1_donor_2	RTT101_recipient_2	CSPL	DMSO	-0.030892933738403	-12.7387561546962	NEUTRAL	AGGRAVATING	12.7078632209578	3.82099803266386e-20
SHU1_donor_1	RAD54_recipient_2	CSPL	DMSO	-5.43525611714616	0.439460167750141	AGGRAVATING	NEUTRAL	-5.87471628489631	0.000157568817796711
SLX4_donor_1	RAD54_recipient_1	CSPL	DMSO	5.66827283567384	1.76103373716139	ALLEVIATING	NEUTRAL	3.90723909851245	0.01296846915482
SLX4_donor_1	RTT101_recipient_2	CSPL	DMSO	6.00163695330581	-0.896961966512355	ALLEVIATING	NEUTRAL	6.89859891981816	1.9921352253228e-06
SLX4_donor_1	SGS1_recipient_1	CSPL	DMSO	-3.66283879486672	-7.50663221216299	NEUTRAL	AGGRAVATING	3.84379341729627	0.0148035561718087
SRS2_donor_1	RAD55_recipient_1	CSPL	DMSO	10.2787413602271	4.14182610142536	ALLEVIATING	NEUTRAL	6.13691525880179	2.92454525832605e-05
SRS2_donor_1	RAD5_recipient_2	CSPL	DMSO	-1.63714322378291	6.56162844824706	NEUTRAL	ALLEVIATING	-8.19877167202997	2.27602444611374e-08
SRS2_donor_2	MAG1_recipient_1	CSPL	DMSO	-9.68807627534868	-0.242534775686979	AGGRAVATING	NEUTRAL	-9.4455414996617	9.27022208042863e-11
SRS2_donor_2	MMS1_recipient_1	CSPL	DMSO	-2.06661065859702	-6.90047249994046	NEUTRAL	AGGRAVATING	4.83386184134345	0.00139559391973389
SRS2_donor_2	MPH1_recipient_1	CSPL	DMSO	-4.25991313983614	-9.34872382832969	NEUTRAL	AGGRAVATING	5.08881068849355	0.000695782482608753
SRS2_donor_2	RAD52_recipient_1	CSPL	DMSO	-6.84101953521226	2.52721089315575	AGGRAVATING	NEUTRAL	-9.36823042836801	1.27617597171964e-10
CSM3_donor_1	MMS4_recipient_1	CSPL	DMSO	-0.928357880830247	-4.17185638100184	NEUTRAL	AGGRAVATING	3.24349850017159	0.0488893339018975
CSM3_donor_1	CLA4_recipient_1	CSPL	DMSO	-8.75991125333726	-2.96529269013117	AGGRAVATING	NEUTRAL	-5.79461856320609	0.00019762486181126
CSM3_donor_1	RAD18_recipient_1	CSPL	DMSO	0.404724532903576	-7.57754226353834	NEUTRAL	AGGRAVATING	7.98226679644192	2.405393685934e-08
CSM3_donor_2	CLA4_recipient_1	CSPL	DMSO	-8.80311161932546	-2.69332127498826	AGGRAVATING	NEUTRAL	-6.1097903443372	7.45442393972803e-05
CSM3_donor_2	RAD18_recipient_1	CSPL	DMSO	4.40893874633351	-7.63385836188122	NEUTRAL	AGGRAVATING	12.0427971082147	3.45604262961238e-18
CSM3_donor_2	RAD18_recipient_2	CSPL	DMSO	-0.328575458178142	-16.1670777620176	NEUTRAL	AGGRAVATING	15.8385023038394	7.94375064332288e-31
CSM3_donor_2	RAD52_recipient_1	CSPL	DMSO	-1.10785551672596	-5.50402411210045	NEUTRAL	AGGRAVATING	4.39616859537449	0.00410635916863443
CSM3_donor_2	RTT107_recipient_1	CSPL	DMSO	-6.52264200337723	4.96227405683282	AGGRAVATING	ALLEVIATING	-11.4849160602101	8.29647844282833e-16
MAG1_donor_1	MPH1_recipient_1	CSPL	MMS	-3.22150908702809	-7.64072203432492	NEUTRAL	AGGRAVATING	4.41921294729683	0.0034444613645725
MAG1_donor_1	PSY3_recipient_1	CSPL	MMS	0.580790913647766	-11.0231169228189	NEUTRAL	AGGRAVATING	11.6039078364666	2.12579800240203e-16
MAG1_donor_1	PSY3_recipient_2	CSPL	MMS	1.0169661509099	-14.4648118473824	NEUTRAL	AGGRAVATING	15.4817779982923	4.17564648260552e-28
MAG1_donor_1	RAD18_recipient_1	CSPL	MMS	-3.14031734313706	6.04071624346365	NEUTRAL	ALLEVIATING	-9.1810335866007	2.43633592791973e-10
MAG1_donor_1	RAD18_recipient_2	CSPL	MMS	-16.417431805839	6.11446940549627	AGGRAVATING	ALLEVIATING	-22.5319012113352	1.45112964577192e-58
MAG1_donor_1	RAD51_recipient_1	CSPL	MMS	1.92070350217609	-4.64299896968741	NEUTRAL	AGGRAVATING	6.56370247186351	5.95604305779126e-06
MAG1_donor_1	RAD54_recipient_2	CSPL	MMS	-0.539950352063111	-9.03887520357101	NEUTRAL	AGGRAVATING	8.4989248515079	2.81129318662271e-09
MAG1_donor_1	CSM2_recipient_1	CSPL	MMS	-2.04882054242543	-11.2248121770313	NEUTRAL	AGGRAVATING	9.17599163460587	1.22510102235439e-10
MAG1_donor_1	RAD57_recipient_1	CSPL	MMS	4.66742755890666	-7.46148629081162	NEUTRAL	AGGRAVATING	12.1289138497183	8.58879062995034e-18
MAG1_donor_1	RTT107_recipient_1	CSPL	MMS	4.32118221926733	-3.86247403282202	NEUTRAL	AGGRAVATING	8.18365625208935	1.09464931217635e-08
MAG1_donor_1	SHU1_recipient_1	CSPL	MMS	-3.4660893727277	-12.4008527507076	NEUTRAL	AGGRAVATING	8.93476337797994	3.76098074866023e-10
MAG1_donor_1	CSM2_recipient_2	CSPL	MMS	-0.660577881743752	-12.8117523813457	NEUTRAL	AGGRAVATING	12.1511744996019	7.53889265496306e-18
MAG1_donor_1	SHU1_recipient_2	CSPL	MMS	-1.34744749624591	-11.514897170497	NEUTRAL	AGGRAVATING	10.167449674251	7.81149350461083e-13
MAG1_donor_1	SHU2_recipient_1	CSPL	MMS	2.93163077334864	-12.5211170493794	NEUTRAL	AGGRAVATING	15.452747822728	5.10266140940404e-28
MAG1_donor_1	SHU2_recipient_2	CSPL	MMS	0.565238151330445	-15.892414727269	NEUTRAL	AGGRAVATING	16.4576528785995	1.21594659743516e-31
MAG1_donor_1	SLX4_recipient_1	CSPL	MMS	-2.33998018143842	-17.489611253542	NEUTRAL	AGGRAVATING	15.1496310721036	5.09265875472961e-27
MAG1_donor_1	SRS2_recipient_1	CSPL	MMS	-5.3417576223397	-0.98553619526724	AGGRAVATING	NEUTRAL	-4.35622142707246	0.00442052292166191
MAG1_donor_2	MMS1_recipient_1	CSPL	MMS	6.05924367482703	-0.343431677449724	ALLEVIATING	NEUTRAL	6.40267535227675	1.04156855719673e-05
MAG1_donor_2	MPH1_recipient_1	CSPL	MMS	5.04127047838857	-6.85853141215861	NEUTRAL	AGGRAVATING	11.8998018905472	3.55602986866842e-17
MAG1_donor_2	PSY3_recipient_1	CSPL	MMS	-2.99525514132128	-10.4325369227119	NEUTRAL	AGGRAVATING	7.43728178139065	2.36588792085078e-07
MAG1_donor_2	PSY3_recipient_2	CSPL	MMS	0.642823427554434	-15.9630840777761	NEUTRAL	AGGRAVATING	16.6059075053305	3.45475928097991e-32
MAG1_donor_2	RAD18_recipient_1	CSPL	MMS	-7.92582959542299	1.1074938981264	AGGRAVATING	NEUTRAL	-9.03332349354939	4.80257250580571e-10
MAG1_donor_2	RAD18_recipient_2	CSPL	MMS	-4.5733956925114	7.57833051333536	NEUTRAL	ALLEVIATING	-12.1517262058468	1.46387491311131e-17
MAG1_donor_2	RAD51_recipient_1	CSPL	MMS	2.84516065269611	-5.61477653418526	NEUTRAL	AGGRAVATING	8.45993718688137	3.33733215351488e-09
MAG1_donor_2	RAD54_recipient_1	CSPL	MMS	0.913401843750164	-5.84551835848449	NEUTRAL	AGGRAVATING	6.75892020223465	3.01613846943355e-06
MAG1_donor_2	RAD54_recipient_2	CSPL	MMS	0.885021624642333	-9.3684398892873	NEUTRAL	AGGRAVATING	10.2534615139296	4.9672575543249e-13
MAG1_donor_2	RAD55_recipient_1	CSPL	MMS	6.76947641182162	-6.85756707287394	ALLEVIATING	AGGRAVATING	13.6270434846956	4.00613774947959e-22
MAG1_donor_2	CSM2_recipient_1	CSPL	MMS	-3.27686154225285	-10.7343976525103	NEUTRAL	AGGRAVATING	7.4575361102575	2.19338454236416e-07
MAG1_donor_2	RAD57_recipient_1	CSPL	MMS	2.00948813838049	-11.4056227057066	NEUTRAL	AGGRAVATING	13.415110844087	1.74747849177474e-21
MAG1_donor_2	RAD5_recipient_1	CSPL	MMS	1.76497307399345	5.47489491652963	NEUTRAL	ALLEVIATING	-3.70992184253618	0.0162792620003681
MAG1_donor_2	RAD5_recipient_2	CSPL	MMS	1.3388309593644	9.81410612437698	NEUTRAL	ALLEVIATING	-8.47527516501258	6.26289882729981e-09
MAG1_donor_2	RAD61_recipient_1	CSPL	MMS	-6.31941423640799	-2.95868762980068	AGGRAVATING	NEUTRAL	-3.36072660660731	0.0296691692258307
MAG1_donor_2	RTT107_recipient_1	CSPL	MMS	-0.332549544377196	-6.28894810368478	NEUTRAL	AGGRAVATING	5.95639855930758	4.66877591891455e-05
MAG1_donor_2	SGS1_recipient_1	CSPL	MMS	1.08957908263029	-7.73970755635961	NEUTRAL	AGGRAVATING	8.8292866389899	6.19726598062787e-10
MAG1_donor_2	SHU1_recipient_1	CSPL	MMS	-1.78669038371385	-10.9189026018784	NEUTRAL	AGGRAVATING	9.13221221816453	1.49482207122617e-10
MAG1_donor_2	CSM2_recipient_2	CSPL	MMS	-4.10934639954651	-12.8589354283473	NEUTRAL	AGGRAVATING	8.74958902880075	8.91088776817689e-10
MAG1_donor_2	SHU1_recipient_2	CSPL	MMS	-2.16312629301321	-10.4995576513476	NEUTRAL	AGGRAVATING	8.33643135833435	5.72644124330545e-09
MAG1_donor_2	SHU2_recipient_1	CSPL	MMS	-3.02732082533911	-13.9091844694534	NEUTRAL	AGGRAVATING	10.8818636441143	1.48275478727474e-14
MAG1_donor_2	SHU2_recipient_2	CSPL	MMS	-3.75599621499502	-12.761687079231	NEUTRAL	AGGRAVATING	9.00569086423598	2.68709062296788e-10
MAG1_donor_2	SLX4_recipient_1	CSPL	MMS	-0.0989515342705006	-15.5371643880964	NEUTRAL	AGGRAVATING	15.4382128538259	5.5393471248564e-28
MMS1_donor_1	CLA4_recipient_1	CSPL	MMS	-0.530054613192052	-7.30028872006083	NEUTRAL	AGGRAVATING	6.77023410686877	2.90964116207169e-06
MMS1_donor_1	PSY3_recipient_1	CSPL	MMS	0.872875701529895	-5.10223824630801	NEUTRAL	AGGRAVATING	5.97511394783791	4.41279549763546e-05
MMS1_donor_1	RAD18_recipient_2	CSPL	MMS	0.242953604823989	4.17728776393997	NEUTRAL	ALLEVIATING	-3.93433415911598	0.010428937827039
MMS1_donor_1	RAD57_recipient_1	CSPL	MMS	-7.20275644704482	-1.13230783273793	AGGRAVATING	NEUTRAL	-6.07044861430689	4.76616977845393e-05
MMS1_donor_1	RAD5_recipient_1	CSPL	MMS	-9.98893905905004	0.786056136698453	AGGRAVATING	NEUTRAL	-10.7749951957485	5.56766338803412e-14
MMS1_donor_1	RAD5_recipient_2	CSPL	MMS	-15.0805083896949	4.89263010220601	AGGRAVATING	ALLEVIATING	-19.9731384919009	3.39921026632339e-46
MMS1_donor_1	RTT107_recipient_1	CSPL	MMS	-8.14221659129704	1.49621146789112	AGGRAVATING	NEUTRAL	-9.63842805918817	2.47051147157002e-11
MMS1_donor_1	SGS1_recipient_1	CSPL	MMS	-7.99533711861335	-1.38456735042189	AGGRAVATING	NEUTRAL	-6.61076976819146	8.16669772952541e-06
MMS1_donor_1	CSM2_recipient_2	CSPL	MMS	0.779982955713823	-4.75988939303672	NEUTRAL	AGGRAVATING	5.53987234875054	0.000167119021636878
MMS1_donor_1	SLX4_recipient_1	CSPL	MMS	-4.1417325657936	-7.5116281284953	NEUTRAL	AGGRAVATING	3.3698955627017	0.0318489630455554
MMS1_donor_1	SRS2_recipient_1	CSPL	MMS	5.55494725919658	-3.62012096650683	ALLEVIATING	NEUTRAL	9.1750682257034	1.21964620231704e-10
MMS1_donor_1	SRS2_recipient_2	CSPL	MMS	-6.28404026251716	0.715206696107344	AGGRAVATING	NEUTRAL	-6.9992469586245	2.10156661288191e-06
MMS1_donor_1	CSM3_recipient_1	CSPL	MMS	-4.99276710448309	-0.176947336322999	AGGRAVATING	NEUTRAL	-4.8158197681601	0.00148070699527454
MMS1_donor_2	MPH1_recipient_1	CSPL	MMS	7.08097324805364	1.30508448121063	ALLEVIATING	NEUTRAL	5.77588876684301	8.14233821052459e-05
MMS1_donor_2	CLA4_recipient_1	CSPL	MMS	0.0420861806264437	-9.31096718500786	NEUTRAL	AGGRAVATING	9.3530533656343	5.08832985910824e-11
MMS1_donor_2	PSY3_recipient_2	CSPL	MMS	-1.98577225678411	-7.15043181739927	NEUTRAL	AGGRAVATING	5.16465956061516	0.000490264630829422
MMS1_donor_2	RAD18_recipient_2	CSPL	MMS	2.44638686179136	6.79923338039929	NEUTRAL	ALLEVIATING	-4.35284651860793	0.00443659534396397
MMS1_donor_2	CSM2_recipient_1	CSPL	MMS	-0.549316028165926	-5.00201041326005	NEUTRAL	AGGRAVATING	4.45269438509413	0.0031925212104272
MMS1_donor_2	RAD5_recipient_1	CSPL	MMS	-10.2972992845722	5.09452469058358	AGGRAVATING	ALLEVIATING	-15.3918239751558	9.94405684786629e-28
MMS1_donor_2	RAD5_recipient_2	CSPL	MMS	-14.7199384772148	7.49797874280521	AGGRAVATING	ALLEVIATING	-22.21791722002	5.50157495819177e-57
MMS1_donor_2	RTT101_recipient_1	CSPL	MMS	-0.816978689301373	6.08529005401056	NEUTRAL	ALLEVIATING	-6.90226874331194	2.9264818830291e-06
MMS1_donor_2	RTT101_recipient_2	CSPL	MMS	-4.74042212476671	3.0961649503145	AGGRAVATING	NEUTRAL	-7.8365870750812	9.13198678068832e-08
MMS1_donor_2	RTT107_recipient_1	CSPL	MMS	-5.67101363695702	2.83447319505458	AGGRAVATING	NEUTRAL	-8.5054868320116	5.53043393896501e-09
MMS1_donor_2	SGS1_recipient_1	CSPL	MMS	-6.0913758105915	-0.855990842451875	AGGRAVATING	NEUTRAL	-5.23538496813963	0.00052120223867064
MMS1_donor_2	SLX4_recipient_1	CSPL	MMS	0.0688024570221747	-8.95987297860515	NEUTRAL	AGGRAVATING	9.02867543562733	2.44380159418724e-10
MMS1_donor_2	SRS2_recipient_1	CSPL	MMS	-1.69601040972297	-6.44281963881518	NEUTRAL	AGGRAVATING	4.74680922909222	0.00150112154631204
MMS1_donor_2	SRS2_recipient_2	CSPL	MMS	-1.8029876777174	-5.92922138790661	NEUTRAL	AGGRAVATING	4.12623371018921	0.00690529899840008
MMS1_donor_2	CSM3_recipient_2	CSPL	MMS	-5.69837428478827	-0.662078970941058	AGGRAVATING	NEUTRAL	-5.03629531384722	0.000866961071829225
MMS4_donor_1	RAD18_recipient_1	CSPL	MMS	-4.90255701382416	0.915590199430888	AGGRAVATING	NEUTRAL	-5.81814721325505	0.00010076151812214
MMS4_donor_1	RAD18_recipient_2	CSPL	MMS	-8.91471687347157	1.67348173553469	AGGRAVATING	NEUTRAL	-10.5881986090063	1.59500262009257e-13
MMS4_donor_1	RAD54_recipient_2	CSPL	MMS	1.31920239990643	7.5875396619122	NEUTRAL	ALLEVIATING	-6.26833726200577	2.5684870711153e-05
MMS4_donor_1	RAD59_recipient_1	CSPL	MMS	0.559096030294659	5.16393571124466	NEUTRAL	ALLEVIATING	-4.60483968095	0.00248305249995189
MMS4_donor_1	RAD5_recipient_1	CSPL	MMS	-5.93493325095398	0.644961445161325	AGGRAVATING	NEUTRAL	-6.5798946961153	9.05383812835768e-06
MMS4_donor_1	RAD5_recipient_2	CSPL	MMS	-3.84946951690884	5.33222731262284	NEUTRAL	ALLEVIATING	-9.18169682953168	2.46880980033028e-10
MMS4_donor_1	RTT101_recipient_2	CSPL	MMS	-5.69662445559944	0.0609017509259337	AGGRAVATING	NEUTRAL	-5.75752620652538	0.000119016307764848
MMS4_donor_1	RTT107_recipient_1	CSPL	MMS	1.79876801983193	-3.90130509659583	NEUTRAL	AGGRAVATING	5.70007311642776	0.000103227954648478
MMS4_donor_2	MMS1_recipient_1	CSPL	MMS	-3.13022884553085	-9.98314283276975	NEUTRAL	AGGRAVATING	6.85291398723889	2.16104831208538e-06
MMS4_donor_2	MPH1_recipient_1	CSPL	MMS	1.77244913422502	-13.6541102564314	NEUTRAL	AGGRAVATING	15.4265593906564	5.87980027938876e-28
MMS4_donor_2	MUS81_recipient_1	CSPL	MMS	-8.66248877033795	-1.62900690370194	AGGRAVATING	NEUTRAL	-7.03348186663601	1.86069192932291e-06
MMS4_donor_2	RAD18_recipient_1	CSPL	MMS	-12.5436326345744	5.32223920640229	AGGRAVATING	ALLEVIATING	-17.8658718409767	4.10665004775115e-37
MMS4_donor_2	RAD18_recipient_2	CSPL	MMS	-18.361356685307	6.49610196525555	AGGRAVATING	ALLEVIATING	-24.8574586505626	5.74928681260775e-71
MMS4_donor_2	RAD52_recipient_1	CSPL	MMS	-1.4668459713111	6.09864432014674	NEUTRAL	ALLEVIATING	-7.56549029145784	2.71019945791971e-07
MMS4_donor_2	RAD54_recipient_1	CSPL	MMS	2.62183791510356	7.26237950894564	NEUTRAL	ALLEVIATING	-4.64054159384209	0.00228386137817862
MMS4_donor_2	RAD57_recipient_1	CSPL	MMS	1.04929994013047	6.34175780237168	NEUTRAL	ALLEVIATING	-5.2924578622412	0.000454460504144047
MMS4_donor_2	RAD59_recipient_1	CSPL	MMS	1.85051983817085	6.75944605796692	NEUTRAL	ALLEVIATING	-4.90892621979606	0.00119092015004737
MMS4_donor_2	RAD5_recipient_1	CSPL	MMS	-1.69054530341467	6.05189348092062	NEUTRAL	ALLEVIATING	-7.74243878433529	1.34419688584895e-07
MMS4_donor_2	RAD5_recipient_2	CSPL	MMS	-7.40707731142539	7.90674617597608	AGGRAVATING	ALLEVIATING	-15.3138234874015	1.7529650340027e-27
MMS4_donor_2	RTT107_recipient_1	CSPL	MMS	-3.70708539680292	-10.5547680646678	NEUTRAL	AGGRAVATING	6.84768266786485	2.19029843897685e-06
MMS4_donor_2	SHU2_recipient_1	CSPL	MMS	4.05351188148663	7.55308946446231	NEUTRAL	ALLEVIATING	-3.49957758297569	0.0237164043211823
MPH1_donor_1	RAD55_recipient_1	CSPL	MMS	-0.502517525465186	5.12363574044333	NEUTRAL	ALLEVIATING	-5.62615326590852	0.00017669634258718
MPH1_donor_1	CSM2_recipient_1	CSPL	MMS	-5.72006985366086	1.17312986770457	AGGRAVATING	NEUTRAL	-6.89319972136543	3.00050339327362e-06
MPH1_donor_1	CSM2_recipient_2	CSPL	MMS	-2.63514343797105	4.5581929770059	NEUTRAL	ALLEVIATING	-7.19333641497695	1.08404100357812e-06
MPH1_donor_1	SHU2_recipient_1	CSPL	MMS	-9.03620163133785	0.101315040193895	AGGRAVATING	NEUTRAL	-9.13751667153175	2.97276875242839e-10
MPH1_donor_2	MAG1_recipient_1	CSPL	MMS	0.584598352412761	-4.78982270221538	NEUTRAL	AGGRAVATING	5.37442105462814	0.000271462776217565
MPH1_donor_2	MMS4_recipient_1	CSPL	MMS	-1.09267386393941	-5.42506293855288	NEUTRAL	AGGRAVATING	4.33238907461347	0.00424693713495013
MPH1_donor_2	CLA4_recipient_1	CSPL	MMS	-3.31990507426662	-7.7210962474931	NEUTRAL	AGGRAVATING	4.40119117322647	0.00358878682015945
MPH1_donor_2	CSM2_recipient_1	CSPL	MMS	-6.28871396266756	-0.0845535202398522	AGGRAVATING	NEUTRAL	-6.2041604424277	3.15137938164041e-05
MPH1_donor_2	CSM2_recipient_2	CSPL	MMS	-0.430048573439067	4.83386425920335	NEUTRAL	ALLEVIATING	-5.26391283264242	0.000485219754474451
MPH1_donor_2	SLX4_recipient_1	CSPL	MMS	-3.84579701865747	-15.1294869680884	NEUTRAL	AGGRAVATING	11.2836899494309	1.44945723954785e-15
MPH1_donor_2	SRS2_recipient_1	CSPL	MMS	-0.556529208990646	-10.1204591091785	NEUTRAL	AGGRAVATING	9.56392990018785	1.76278012071469e-11
MPH1_donor_2	SRS2_recipient_2	CSPL	MMS	-1.47502030361061	-9.30181021076736	NEUTRAL	AGGRAVATING	7.82678990715675	4.96649853699333e-08
MUS81_donor_1	MMS1_recipient_1	CSPL	MMS	2.11182120868362	-6.42470225392432	NEUTRAL	AGGRAVATING	8.53652346260794	2.38175687571486e-09
MUS81_donor_1	MMS4_recipient_1	CSPL	MMS	-6.37064493331294	-1.36926467098812	AGGRAVATING	NEUTRAL	-5.00138026232481	0.00094597120300195
MUS81_donor_1	MPH1_recipient_1	CSPL	MMS	1.23248408468628	-8.7766315884426	NEUTRAL	AGGRAVATING	10.0091156731289	1.79361745730122e-12
